# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503170357
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_502635_3-680	OTHER	0.002916	0.006722	0.000396	0.989966	
megahit_503260_2-1699	OTHER	0.024301	0.007773	0.002776	0.965150	
megahit_503493_3-593	OTHER	0.469472	0.006938	0.017626	0.505964	
megahit_503599_3-1328	LIPO(Sec/SPII)	0.023526	0.000437	0.964459	0.011578	CS pos: 30-31. MTS-CE. Pr: 0.9654
megahit_503599_1462-2853	OTHER	0.012305	0.032990	0.000640	0.954065	
megahit_503599_2875-3735	OTHER	0.020269	0.005476	0.001602	0.972652	
megahit_503631_2-1027	OTHER	0.010856	0.001213	0.007676	0.980255	
megahit_503653_2-859	LIPO(Sec/SPII)	0.000804	0.000213	0.998491	0.000492	CS pos: 23-24. LGA-CG. Pr: 0.9991
megahit_503886_21-938	OTHER	0.055657	0.071705	0.008513	0.864124	
megahit_503934_2-679	LIPO(Sec/SPII)	0.001539	0.000102	0.998168	0.000191	CS pos: 19-20. FVA-CN. Pr: 0.9989
megahit_504373_30-623	OTHER	0.014198	0.002671	0.001896	0.981235	
megahit_504692_2-802	OTHER	0.024330	0.003495	0.003101	0.969074	
megahit_504707_2-667	OTHER	0.006231	0.001125	0.001011	0.991633	
megahit_504770_1-651	OTHER	0.004446	0.001011	0.001127	0.993416	
megahit_504770_704-1348	SP(Sec/SPI)	0.839817	0.002394	0.041501	0.116289	CS pos: 28-29. VEA-CC. Pr: 0.5987
megahit_505292_119-616	OTHER	0.068418	0.151178	0.016778	0.763626	
megahit_505575_3-230	OTHER	0.003877	0.004907	0.000806	0.990410	
megahit_505761_56-274	OTHER	0.020288	0.007594	0.006834	0.965284	
megahit_506079_1-720	OTHER	0.041496	0.005376	0.007244	0.945884	
megahit_506355_14-511	OTHER	0.006485	0.001727	0.000682	0.991105	
megahit_506355_545-1021	OTHER	0.002064	0.000616	0.000278	0.997042	
megahit_506461_3-566	OTHER	0.046871	0.001257	0.091949	0.859922	
megahit_506461_589-1293	OTHER	0.001638	0.001779	0.000137	0.996446	
megahit_507780_46-1173	OTHER	0.003287	0.004291	0.000790	0.991632	
megahit_508049_1-972	OTHER	0.005131	0.000596	0.001406	0.992867	
megahit_508071_3-569	OTHER	0.004118	0.001101	0.000563	0.994217	
megahit_508267_1-1338	SP(Sec/SPI)	0.983885	0.002225	0.010401	0.003489	CS pos: 29-30. ARA-DR. Pr: 0.8666
megahit_508403_3-1133	OTHER	0.002540	0.000285	0.000278	0.996897	
megahit_508416_585-1367	OTHER	0.004281	0.003677	0.000557	0.991484	
megahit_508701_1-690	OTHER	0.214084	0.024424	0.031919	0.729573	
megahit_509081_1-567	OTHER	0.003989	0.006690	0.000838	0.988483	
megahit_509126_1-837	SP(Sec/SPI)	0.987649	0.003342	0.008540	0.000470	CS pos: 29-30. AQA-AS. Pr: 0.9659
megahit_509350_77-760	OTHER	0.003013	0.001371	0.000699	0.994916	
megahit_509883_2-742	LIPO(Sec/SPII)	0.014970	0.083734	0.885166	0.016131	CS pos: 32-33. LSS-CT. Pr: 0.8846
megahit_510351_2-886	OTHER	0.002941	0.001032	0.000253	0.995774	
megahit_511583_1-1110	SP(Sec/SPI)	0.507228	0.002075	0.042721	0.447975	CS pos: 19-20. TIS-LE. Pr: 0.3980
megahit_512366_2-661	OTHER	0.003042	0.001041	0.000428	0.995489	
megahit_512402_2-550	SP(Sec/SPI)	0.990419	0.001037	0.008072	0.000471	CS pos: 22-23. THA-AI. Pr: 0.7486
megahit_513181_2-1087	OTHER	0.119402	0.003014	0.091391	0.786192	
megahit_513289_3-776	OTHER	0.007980	0.001919	0.000994	0.989107	
megahit_513445_26-604	TAT(Tat/SPI)	0.174396	0.794453	0.018466	0.012684	CS pos: 39-40. ASA-AI. Pr: 0.3750
megahit_513502_50-2143	SP(Sec/SPI)	0.751748	0.000834	0.216395	0.031023	CS pos: 19-20. VHA-HT. Pr: 0.5900
megahit_513519_2-1024	OTHER	0.005165	0.000728	0.000437	0.993670	
megahit_514512_1-891	SP(Sec/SPI)	0.701257	0.001996	0.287125	0.009623	CS pos: 25-26. LEA-IS. Pr: 0.3409
megahit_514925_3-782	TAT(Tat/SPI)	0.000281	0.999345	0.000212	0.000162	CS pos: 30-31. ALS-QG. Pr: 0.7868
megahit_515013_2-592	OTHER	0.024843	0.000844	0.034819	0.939495	
megahit_515663_33-926	SP(Sec/SPI)	0.997634	0.000208	0.001724	0.000434	CS pos: 19-20. VAA-DP. Pr: 0.6690
megahit_515860_3-407	OTHER	0.062345	0.006040	0.013578	0.918037	
megahit_516227_34-399	OTHER	0.016359	0.000956	0.004025	0.978660	
megahit_516498_3-872	TAT(Tat/SPI)	0.000337	0.999157	0.000227	0.000280	CS pos: 41-42. TAA-RP. Pr: 0.3698
megahit_516556_241-1050	OTHER	0.066175	0.004082	0.016605	0.913138	
megahit_516839_3-1004	OTHER	0.000244	0.000457	0.004355	0.994944	
megahit_517554_3-1478	SP(Sec/SPI)	0.880792	0.004987	0.024576	0.089645	CS pos: 14-15. SNA-IP. Pr: 0.7275
megahit_517609_364-1857	OTHER	0.041483	0.011740	0.011431	0.935346	
megahit_517814_29-241	OTHER	0.001203	0.000692	0.000315	0.997791	
megahit_517922_3-500	OTHER	0.002607	0.000210	0.000375	0.996808	
megahit_518442_3-692	OTHER	0.006857	0.002123	0.001329	0.989690	
megahit_518442_689-1546	OTHER	0.006544	0.001299	0.000768	0.991389	
megahit_518452_2-850	OTHER	0.038626	0.050145	0.002859	0.908370	
megahit_519304_1-573	OTHER	0.004528	0.000277	0.006340	0.988855	
megahit_519586_2-1285	SP(Sec/SPI)	0.483952	0.037849	0.049567	0.428631	CS pos: 14-15. LNA-GI. Pr: 0.1494
megahit_519931_66-488	OTHER	0.002564	0.000390	0.000521	0.996524	
megahit_520564_3-527	TAT(Tat/SPI)	0.097406	0.899171	0.001915	0.001508	CS pos: 25-26. VFA-ST. Pr: 0.9038
megahit_520586_157-498	OTHER	0.017268	0.005920	0.004354	0.972459	
megahit_520813_35-526	OTHER	0.001977	0.007557	0.000238	0.990229	
megahit_520900_2-874	OTHER	0.013467	0.005671	0.002270	0.978593	
megahit_520900_1027-1599	OTHER	0.003363	0.000688	0.000427	0.995522	
megahit_521148_3-830	OTHER	0.005096	0.000726	0.001231	0.992947	
megahit_521252_3-1034	SP(Sec/SPI)	0.840317	0.005485	0.009267	0.144931	CS pos: 22-23. AEA-AS. Pr: 0.7470
megahit_521462_436-1269	OTHER	0.086088	0.052030	0.008587	0.853295	
megahit_521587_60-629	OTHER	0.006270	0.002417	0.001125	0.990189	
megahit_521587_663-1316	OTHER	0.003142	0.000901	0.000272	0.995685	
megahit_521828_2-388	SP(Sec/SPI)	0.989903	0.000748	0.007398	0.001951	CS pos: 23-24. VNA-QQ. Pr: 0.8818
megahit_521992_3-86	OTHER	0.085331	0.028549	0.049158	0.836961	
megahit_522892_3-635	OTHER	0.005344	0.002229	0.000734	0.991694	
megahit_522910_52-852	OTHER	0.015916	0.001594	0.001950	0.980539	
megahit_522915_2-1195	OTHER	0.009854	0.017666	0.001751	0.970729	
megahit_522944_1045-1800	SP(Sec/SPI)	0.693611	0.001671	0.095657	0.209060	CS pos: 21-22. AIA-NM. Pr: 0.3345
megahit_523012_263-460	OTHER	0.010507	0.009459	0.002251	0.977784	
megahit_523582_2-961	OTHER	0.005115	0.003931	0.001032	0.989922	
megahit_523769_2-862	OTHER	0.042083	0.012696	0.019005	0.926215	
megahit_524148_3-1064	OTHER	0.003607	0.000131	0.008201	0.988060	
megahit_524154_324-1535	OTHER	0.006857	0.000715	0.000944	0.991484	
megahit_524324_97-2418	LIPO(Sec/SPII)	0.436550	0.003186	0.549277	0.010986	CS pos: 19-20. VVA-CC. Pr: 0.4917
megahit_524396_23-697	OTHER	0.037513	0.122045	0.002857	0.837585	
megahit_524701_2-1261	OTHER	0.035527	0.042481	0.002747	0.919245	
megahit_524713_52-822	OTHER	0.005356	0.001129	0.000865	0.992649	
megahit_525090_1-567	SP(Sec/SPI)	0.478571	0.016689	0.059306	0.445434	CS pos: 35-36. SEA-VE. Pr: 0.1998
megahit_525129_2-994	OTHER	0.114049	0.196831	0.029308	0.659812	
megahit_525136_3-1070	OTHER	0.003609	0.000433	0.000387	0.995570	
megahit_525345_338-1000	OTHER	0.000348	0.000082	0.000193	0.999377	
megahit_525409_486-1253	LIPO(Sec/SPII)	0.359078	0.003298	0.404424	0.233200	CS pos: 19-20. QVF-CS. Pr: 0.3750
megahit_525470_86-1345	OTHER	0.020685	0.009881	0.033608	0.935826	
megahit_525615_1-1389	OTHER	0.011195	0.003046	0.017222	0.968537	
megahit_525646_216-488	OTHER	0.008629	0.021455	0.001742	0.968174	
megahit_526331_64-1617	LIPO(Sec/SPII)	0.366243	0.000151	0.632981	0.000625	CS pos: 16-17. GAE-CS. Pr: 0.5798
megahit_526427_255-1115	OTHER	0.002567	0.000829	0.000245	0.996359	
megahit_526939_1-330	OTHER	0.004946	0.000369	0.000710	0.993975	
megahit_527411_3-533	OTHER	0.002009	0.000894	0.000279	0.996819	
megahit_527411_561-1013	OTHER	0.030961	0.007801	0.004500	0.956739	
megahit_527758_121-444	OTHER	0.003750	0.002064	0.000552	0.993634	
megahit_527794_589-780	OTHER	0.004378	0.001192	0.002277	0.992153	
megahit_527857_1-519	OTHER	0.011056	0.005004	0.000897	0.983042	
megahit_528354_616-2436	OTHER	0.003140	0.001293	0.000522	0.995044	
megahit_528780_339-455	OTHER	0.012732	0.000529	0.022824	0.963915	
megahit_529018_123-1076	OTHER	0.005390	0.005156	0.001095	0.988359	
megahit_529226_1-843	OTHER	0.008161	0.004666	0.002074	0.985099	
megahit_529264_1-1020	OTHER	0.048341	0.007507	0.016649	0.927503	
megahit_529351_1-762	OTHER	0.003879	0.001337	0.000661	0.994124	
megahit_529820_27-1685	OTHER	0.007426	0.000890	0.000460	0.991224	
megahit_530849_55-2661	OTHER	0.071611	0.006583	0.006564	0.915242	
megahit_531670_167-427	OTHER	0.007877	0.006221	0.000645	0.985258	
megahit_531861_108-251	SP(Sec/SPI)	0.983032	0.000192	0.010094	0.006683	CS pos: 17-18. AIA-DV. Pr: 0.9542
megahit_532105_277-1497	OTHER	0.003233	0.001142	0.000392	0.995233	
megahit_532135_2-835	OTHER	0.004373	0.000187	0.000185	0.995255	
megahit_532165_114-668	OTHER	0.005777	0.002710	0.001247	0.990266	
megahit_532284_1-816	SP(Sec/SPI)	0.720060	0.115449	0.155608	0.008883	CS pos: 32-33. AGA-AC. Pr: 0.3011
megahit_532389_2-331	OTHER	0.005287	0.000634	0.000492	0.993587	
megahit_532390_3-1127	OTHER	0.005620	0.023741	0.000864	0.969775	
megahit_532513_2-1885	OTHER	0.001273	0.003246	0.000240	0.995241	
megahit_532736_85-984	OTHER	0.024517	0.002067	0.006474	0.966943	
megahit_532945_3-1115	OTHER	0.002112	0.000328	0.000457	0.997102	
megahit_533024_265-1413	OTHER	0.014888	0.004000	0.002666	0.978447	
megahit_533177_2-271	OTHER	0.038001	0.052388	0.048467	0.861144	
megahit_533716_88-483	OTHER	0.006234	0.005311	0.001720	0.986735	
megahit_534573_2-994	OTHER	0.043629	0.074076	0.003660	0.878634	
megahit_534660_2-1072	SP(Sec/SPI)	0.957150	0.022457	0.012992	0.007401	CS pos: 26-27. AIA-QS. Pr: 0.5459
megahit_534925_3-1322	TAT(Tat/SPI)	0.004418	0.993043	0.000437	0.002102	CS pos: 47-48. AYA-QA. Pr: 0.5630
megahit_534989_16-1278	OTHER	0.003510	0.000849	0.000308	0.995333	
megahit_535227_3-425	OTHER	0.352396	0.003164	0.008947	0.635493	
megahit_536714_83-988	OTHER	0.017389	0.009565	0.003494	0.969552	
megahit_537319_2-2296	OTHER	0.225619	0.026063	0.090117	0.658201	
megahit_537463_1-459	OTHER	0.003870	0.000560	0.000746	0.994824	
megahit_537463_476-661	OTHER	0.002059	0.000107	0.000394	0.997440	
megahit_537782_99-1376	LIPO(Sec/SPII)	0.021690	0.000818	0.786568	0.190924	CS pos: 20-21. FAA-CH. Pr: 0.4814
megahit_538018_30-641	OTHER	0.003386	0.002921	0.000522	0.993171	
megahit_538245_2-466	OTHER	0.275316	0.056710	0.068522	0.599451	
megahit_538245_484-738	SP(Sec/SPI)	0.629057	0.061694	0.049244	0.260006	CS pos: 29-30. AKA-AQ. Pr: 0.3371
megahit_539009_52-870	SP(Sec/SPI)	0.858704	0.006878	0.035175	0.099243	CS pos: 32-33. TLS-AN. Pr: 0.4622
megahit_539454_3-950	OTHER	0.407470	0.058528	0.062601	0.471401	
megahit_539476_4195-5178	OTHER	0.004694	0.001471	0.000909	0.992926	
megahit_539959_75-872	OTHER	0.108908	0.006669	0.080013	0.804410	
megahit_539959_1020-2135	OTHER	0.007482	0.000913	0.001481	0.990124	
megahit_541026_3-1184	OTHER	0.291236	0.170672	0.099591	0.438500	
megahit_541049_307-801	OTHER	0.062278	0.003935	0.016266	0.917521	
megahit_541618_2-541	OTHER	0.007643	0.051522	0.001376	0.939459	
megahit_542097_23-1093	SP(Sec/SPI)	0.987679	0.000288	0.008603	0.003431	CS pos: 24-25. AVA-QN. Pr: 0.9236
megahit_542329_1-1449	OTHER	0.095445	0.006090	0.007222	0.891242	
megahit_542377_2-1093	OTHER	0.022592	0.001083	0.003234	0.973091	
megahit_542395_22-282	OTHER	0.007069	0.003437	0.002843	0.986651	
megahit_542485_813-1331	OTHER	0.017351	0.001209	0.002287	0.979153	
megahit_542492_234-866	OTHER	0.013364	0.009561	0.006809	0.970266	
megahit_542575_2-328	SP(Sec/SPI)	0.992764	0.000462	0.004831	0.001942	CS pos: 20-21. AVA-LD. Pr: 0.9687
megahit_542779_2-1270	OTHER	0.021137	0.009244	0.004643	0.964976	
megahit_543153_80-844	OTHER	0.007202	0.000717	0.001728	0.990354	
megahit_543160_2-604	SP(Sec/SPI)	0.814250	0.000170	0.184931	0.000648	CS pos: 23-24. IKA-QD. Pr: 0.7992
megahit_543350_3-476	OTHER	0.004678	0.009415	0.000515	0.985392	
megahit_543355_3-821	OTHER	0.008011	0.000520	0.000414	0.991055	
megahit_543899_2-1390	OTHER	0.010065	0.002946	0.001363	0.985626	
megahit_544151_108-338	SP(Sec/SPI)	0.985176	0.000730	0.011425	0.002669	CS pos: 25-26. VNA-SD. Pr: 0.8946
megahit_544180_7-375	OTHER	0.006514	0.000679	0.002160	0.990647	
megahit_544290_41-625	OTHER	0.016591	0.024518	0.001183	0.957709	
megahit_544842_800-1429	OTHER	0.001998	0.001932	0.000506	0.995563	
megahit_545423_78-1058	SP(Sec/SPI)	0.998618	0.000193	0.000881	0.000308	CS pos: 22-23. ANA-ED. Pr: 0.7624
megahit_545699_1-2121	OTHER	0.028860	0.012218	0.002440	0.956483	
megahit_545699_2163-2579	OTHER	0.003658	0.001364	0.001220	0.993757	
megahit_545874_1-1809	OTHER	0.000453	0.000150	0.000656	0.998741	
megahit_546026_194-931	OTHER	0.002752	0.001086	0.000505	0.995657	
megahit_546045_1-546	OTHER	0.007012	0.007842	0.001250	0.983896	
megahit_546318_3-944	OTHER	0.004073	0.002425	0.001311	0.992191	
megahit_547079_2-652	OTHER	0.005008	0.000713	0.000914	0.993364	
megahit_547518_2-667	OTHER	0.001383	0.000784	0.000270	0.997562	
megahit_547524_1-582	OTHER	0.116672	0.029488	0.008023	0.845817	
megahit_547530_1-1122	OTHER	0.444035	0.023525	0.060511	0.471929	
megahit_547639_115-681	OTHER	0.003557	0.002826	0.000515	0.993102	
megahit_547639_1151-1882	OTHER	0.036452	0.054791	0.002911	0.905846	
megahit_548245_2-448	OTHER	0.001244	0.000150	0.000395	0.998211	
megahit_548245_488-2179	SP(Sec/SPI)	0.744158	0.013732	0.059711	0.182399	CS pos: 20-21. ALA-GG. Pr: 0.5277
megahit_548419_521-766	OTHER	0.003495	0.002118	0.000369	0.994017	
megahit_548864_1-408	OTHER	0.005687	0.011180	0.001036	0.982097	
megahit_549238_2-274	LIPO(Sec/SPII)	0.016983	0.000148	0.981323	0.001546	CS pos: 21-22. ALG-CH. Pr: 0.9808
megahit_549996_3-551	OTHER	0.031036	0.037629	0.005697	0.925638	
megahit_550577_2-2035	SP(Sec/SPI)	0.995481	0.000403	0.003195	0.000921	CS pos: 25-26. ATA-AD. Pr: 0.9344
megahit_550587_3-959	OTHER	0.005144	0.003561	0.000594	0.990701	
megahit_550607_1-945	SP(Sec/SPI)	0.770432	0.208130	0.002921	0.018516	CS pos: 43-44. ATA-AP. Pr: 0.9482
megahit_550623_36-1220	OTHER	0.009636	0.003502	0.001200	0.985662	
megahit_551202_177-1235	OTHER	0.005126	0.013856	0.000866	0.980152	
megahit_551753_53-562	OTHER	0.046377	0.019903	0.036603	0.897116	
megahit_552163_1-477	SP(Sec/SPI)	0.652423	0.001489	0.076626	0.269463	CS pos: 22-23. VTS-AP. Pr: 0.3230
megahit_552675_2-1918	OTHER	0.006331	0.001505	0.002116	0.990048	
megahit_552685_2-1345	OTHER	0.201322	0.228067	0.009928	0.560682	
megahit_552874_2-151	OTHER	0.012161	0.015790	0.006975	0.965073	
megahit_553143_1-372	OTHER	0.006319	0.005724	0.001399	0.986558	
megahit_553268_1-888	OTHER	0.201210	0.006302	0.008057	0.784431	
megahit_553510_103-249	OTHER	0.189962	0.174008	0.128426	0.507605	
megahit_553858_1-264	OTHER	0.063432	0.004474	0.010542	0.921552	
megahit_554126_599-1252	OTHER	0.002761	0.007186	0.001551	0.988503	
megahit_554443_39-836	OTHER	0.004079	0.000906	0.000365	0.994649	
megahit_554843_641-2092	SP(Sec/SPI)	0.942073	0.004493	0.042202	0.011232	CS pos: 25-26. LSA-QP. Pr: 0.4434
megahit_555984_3-1289	OTHER	0.020909	0.000752	0.005535	0.972804	
megahit_556298_2-1297	OTHER	0.074344	0.001337	0.020384	0.903935	
megahit_556321_3-1283	OTHER	0.008791	0.003987	0.002805	0.984417	
megahit_556394_766-1734	OTHER	0.007203	0.003620	0.002570	0.986607	
megahit_556459_3-653	OTHER	0.008909	0.001323	0.001218	0.988550	
megahit_556460_1-936	OTHER	0.008909	0.001323	0.001218	0.988550	
megahit_558116_1-954	OTHER	0.005480	0.006152	0.000647	0.987721	
megahit_558116_978-1610	OTHER	0.027406	0.003667	0.002332	0.966595	
megahit_558116_1839-2999	SP(Sec/SPI)	0.689518	0.001417	0.247834	0.061232	CS pos: 15-16. AHA-CI. Pr: 0.9123
megahit_558152_983-1318	OTHER	0.001416	0.000838	0.002660	0.995085	
megahit_558172_3-1064	OTHER	0.019952	0.000909	0.002435	0.976704	
megahit_558378_22-807	OTHER	0.127794	0.030027	0.006052	0.836127	
megahit_558677_45-806	SP(Sec/SPI)	0.998174	0.000229	0.001321	0.000276	CS pos: 21-22. ANA-AT. Pr: 0.9672
megahit_559219_3-965	OTHER	0.001812	0.000657	0.000883	0.996648	
megahit_559219_1056-1748	OTHER	0.116539	0.021337	0.036964	0.825160	
megahit_559958_2-688	OTHER	0.010848	0.022759	0.001292	0.965101	
megahit_560403_14-265	OTHER	0.011698	0.004497	0.004833	0.978972	
megahit_560428_3-356	OTHER	0.007496	0.000527	0.000901	0.991076	
megahit_560538_103-630	OTHER	0.008502	0.001546	0.001672	0.988280	
megahit_560903_2-742	OTHER	0.065890	0.031532	0.023581	0.878998	
megahit_560996_20-1132	OTHER	0.001818	0.000395	0.002714	0.995074	
megahit_561336_2-652	OTHER	0.006393	0.002589	0.001315	0.989703	
megahit_561645_76-888	OTHER	0.017308	0.081440	0.000769	0.900483	
megahit_561680_3-1442	TAT(Tat/SPI)	0.104503	0.682400	0.023975	0.189121	CS pos: 43-44. AEA-AV. Pr: 0.3349
megahit_561734_1-1152	SP(Sec/SPI)	0.996823	0.001386	0.001548	0.000243	CS pos: 23-24. ASA-QT. Pr: 0.7759
megahit_561770_2-820	OTHER	0.005995	0.001692	0.003782	0.988531	
megahit_561779_2-973	OTHER	0.142256	0.006720	0.009469	0.841555	
megahit_562326_10-258	OTHER	0.008517	0.002092	0.001479	0.987911	
megahit_562508_12-1127	OTHER	0.012587	0.002590	0.001832	0.982992	
megahit_562604_84-1052	OTHER	0.018283	0.000443	0.009229	0.972046	
megahit_563297_1133-2335	OTHER	0.010393	0.009041	0.001108	0.979457	
megahit_563630_2-145	OTHER	0.136746	0.030406	0.030029	0.802818	
megahit_563681_364-1002	OTHER	0.007852	0.005587	0.002306	0.984256	
megahit_564291_6-533	LIPO(Sec/SPII)	0.002374	0.000060	0.997425	0.000141	CS pos: 17-18. LAA-CS. Pr: 0.9980
megahit_564372_1-1068	OTHER	0.007359	0.006388	0.003762	0.982491	
megahit_564484_3-965	OTHER	0.009122	0.005954	0.001514	0.983410	
megahit_565050_164-451	OTHER	0.014124	0.006192	0.002203	0.977482	
megahit_566091_60-617	SP(Sec/SPI)	0.994265	0.000716	0.004341	0.000678	CS pos: 22-23. AHA-QT. Pr: 0.9814
megahit_567132_95-307	OTHER	0.024251	0.005810	0.070649	0.899290	
megahit_567281_7-633	OTHER	0.002485	0.002291	0.001133	0.994091	
megahit_567449_2-751	OTHER	0.017524	0.011945	0.001211	0.969320	
megahit_568318_2-190	OTHER	0.017205	0.019452	0.001534	0.961808	
megahit_568789_36-608	LIPO(Sec/SPII)	0.002344	0.000134	0.997148	0.000374	CS pos: 17-18. LAG-CS. Pr: 0.9982
megahit_569473_47-508	OTHER	0.007843	0.001249	0.001731	0.989178	
megahit_569633_3-263	OTHER	0.009914	0.004311	0.002219	0.983556	
megahit_570006_145-357	OTHER	0.005631	0.001751	0.000894	0.991723	
megahit_570381_2-553	OTHER	0.011463	0.001812	0.000516	0.986209	
megahit_570851_111-764	OTHER	0.016594	0.004930	0.002400	0.976077	
megahit_571304_3-611	OTHER	0.008875	0.000478	0.000557	0.990090	
megahit_571449_2-358	OTHER	0.006985	0.051842	0.000899	0.940274	
megahit_571518_2-541	OTHER	0.005134	0.004488	0.001863	0.988515	
megahit_571531_1-1014	OTHER	0.007798	0.021929	0.005297	0.964977	
megahit_571546_37-1014	OTHER	0.064105	0.004126	0.038428	0.893342	
megahit_571694_1-315	OTHER	0.042533	0.022171	0.003953	0.931343	
megahit_571946_3-566	OTHER	0.005751	0.001132	0.001347	0.991770	
megahit_572743_1-981	OTHER	0.014802	0.000780	0.000799	0.983620	
megahit_572886_3-515	OTHER	0.007451	0.018580	0.002904	0.971066	
megahit_573187_1-999	LIPO(Sec/SPII)	0.006436	0.000117	0.992964	0.000483	CS pos: 21-22. AVG-CA. Pr: 0.9935
megahit_573395_2-865	LIPO(Sec/SPII)	0.185297	0.000180	0.814262	0.000262	CS pos: 20-21. TCA-CN. Pr: 0.7116
megahit_574059_183-1031	OTHER	0.013730	0.039144	0.000955	0.946171	
megahit_574071_80-904	OTHER	0.017394	0.007773	0.002537	0.972295	
megahit_574071_920-1120	SP(Sec/SPI)	0.956494	0.008133	0.030661	0.004712	CS pos: 18-19. ASA-IS. Pr: 0.6014
megahit_574552_710-1621	OTHER	0.039714	0.000570	0.004629	0.955086	
megahit_574570_49-1026	OTHER	0.004778	0.003644	0.000817	0.990761	
megahit_574583_1-1014	OTHER	0.001578	0.001543	0.000442	0.996437	
megahit_574604_3-1163	OTHER	0.072261	0.017247	0.006267	0.904225	
megahit_574676_216-377	OTHER	0.003119	0.000710	0.000469	0.995702	
megahit_575008_530-1144	OTHER	0.077765	0.005998	0.030346	0.885891	
megahit_575108_2-220	OTHER	0.010066	0.000764	0.001867	0.987303	
megahit_576903_41-1633	OTHER	0.000673	0.000178	0.002287	0.996862	
megahit_577046_317-802	OTHER	0.001221	0.002199	0.000093	0.996487	
megahit_577097_1-912	OTHER	0.023902	0.035664	0.002524	0.937910	
megahit_577296_237-1151	OTHER	0.001548	0.000212	0.000937	0.997303	
megahit_577576_109-1344	OTHER	0.001888	0.000472	0.000303	0.997337	
megahit_577576_1349-1846	OTHER	0.005207	0.000356	0.000789	0.993648	
megahit_577717_2141-3319	SP(Sec/SPI)	0.938081	0.000340	0.056331	0.005249	CS pos: 21-22. AFG-QN. Pr: 0.9102
megahit_578015_1-411	OTHER	0.007937	0.002931	0.001496	0.987635	
megahit_578313_2-412	OTHER	0.035184	0.004861	0.001600	0.958354	
megahit_578351_431-1330	OTHER	0.006512	0.011725	0.001083	0.980680	
megahit_578561_2-775	OTHER	0.053429	0.002214	0.003082	0.941275	
megahit_578583_783-2264	SP(Sec/SPI)	0.860433	0.030407	0.022310	0.086850	CS pos: 48-49. VNA-AQ. Pr: 0.8539
megahit_578877_69-359	OTHER	0.011254	0.016388	0.001403	0.970955	
megahit_578940_1-993	OTHER	0.003650	0.003970	0.001166	0.991214	
megahit_579050_2-1573	OTHER	0.010031	0.004000	0.001051	0.984918	
megahit_579053_1-258	OTHER	0.002874	0.000801	0.000577	0.995749	
megahit_579534_83-337	OTHER	0.001637	0.003415	0.000275	0.994673	
megahit_580060_2-1033	OTHER	0.083527	0.027801	0.004690	0.883982	
megahit_580095_1-645	OTHER	0.005086	0.001046	0.000794	0.993073	
megahit_580502_1-249	OTHER	0.261463	0.003763	0.073767	0.661007	
megahit_580927_584-1732	OTHER	0.001258	0.000563	0.001417	0.996762	
megahit_581176_5779-6264	OTHER	0.005511	0.001034	0.001055	0.992400	
megahit_581207_399-713	OTHER	0.013850	0.015151	0.007572	0.963427	
megahit_581207_748-894	OTHER	0.146224	0.004717	0.367034	0.482025	
megahit_581230_2-928	OTHER	0.471193	0.002016	0.035690	0.491102	
megahit_581375_3-512	OTHER	0.030242	0.047502	0.003842	0.918415	
megahit_581480_2-256	OTHER	0.001075	0.000079	0.003526	0.995320	
megahit_581487_118-204	OTHER	0.106710	0.037635	0.024525	0.831129	
megahit_581680_181-1170	SP(Sec/SPI)	0.997128	0.000221	0.002223	0.000429	CS pos: 18-19. ASA-VE. Pr: 0.9837
megahit_581680_1180-2250	OTHER	0.009977	0.002828	0.418282	0.568913	
megahit_581747_2-163	OTHER	0.099972	0.007021	0.127068	0.765939	
megahit_581808_169-1503	LIPO(Sec/SPII)	0.064868	0.000228	0.934608	0.000296	CS pos: 19-20. LLA-CQ. Pr: 0.9362
